Date,City,Temperature,Humidity,Pressure,Wind Speed
2022-02-19,Kolkata,34.97,54,1008,1.98
2022-02-20,Mumbai,16.67,88,1011,8.9
2022-02-21,Delhi,36.22,57,1008,6.21
2022-02-22,Bangalore,22.72,56,1012,3.65
2022-02-23,Chennai,24.61,90,1017,1.3
2022-02-24,Kolkata,38.78,68,1018,3.26
2022-02-25,Mumbai,29.44,64,1002,0.63
2022-02-26,Delhi,26.98,64,1014,5.69
2022-02-27,Bangalore,36.65,83,1011,5.98
2022-02-28,Chennai,24.24,52,1025,1.82
2022-03-01,Kolkata,22.33,45,1008,9.23
2022-03-02,Mumbai,23.1,67,1022,4.88
2022-03-03,Delhi,27.55,90,1008,1.72
2022-03-04,Bangalore,15.74,49,1014,1.15
2022-03-05,Chennai,36.05,82,1011,8.05
2022-03-06,Kolkata,15.31,81,1024,3.34
2022-03-07,Mumbai,15.34,86,1013,9.72
2022-03-08,Delhi,15.8,58,1023,5.5
2022-03-09,Bangalore,39.29,47,1019,5.58
2022-03-10,Chennai,39.32,69,1014,3.81
2022-03-11,Kolkata,24.72,80,1018,6.44
2022-03-12,Mumbai,17.39,66,1017,8.23
2022-03-13,Delhi,17.76,84,1013,3.66
2022-03-14,Bangalore,16.04,74,1012,8.58
2022-03-15,Chennai,38.66,55,1013,3.69
2022-03-16,Kolkata,26.15,54,1020,9.57
2022-03-17,Mumbai,36.36,63,1012,3.21
2022-03-18,Delhi,22.37,78,1001,1.17
2022-03-19,Bangalore,19.54,50,1022,3.12
2022-03-20,Chennai,33.33,45,1025,8.59
2022-03-21,Kolkata,33.81,49,1001,1.8
2022-03-22,Mumbai,17.7,54,1002,3.97
2022-03-23,Delhi,27.01,87,1003,7.25
2022-03-24,Bangalore,26.1,63,1006,2.67
2022-03-25,Chennai,34.99,42,1010,1.28
2022-03-26,Kolkata,27.74,88,1001,3.99
2022-03-27,Mumbai,15.4,46,1004,5.34
2022-03-28,Delhi,31.51,58,1012,3.86
2022-03-29,Bangalore,23.15,56,1007,5.51
2022-03-30,Chennai,34.83,57,1005,1.41
2022-03-31,Kolkata,35.5,87,1009,6.16
2022-04-01,Mumbai,29.29,61,1017,8.56
2022-04-02,Delhi,21.0,86,1023,4.06
2022-04-03,Bangalore,18.06,74,1008,4.43
2022-04-04,Chennai,24.28,45,1007,9.67
2022-04-05,Kolkata,19.97,71,1011,8.69
2022-04-06,Mumbai,18.22,88,1002,2.91
2022-04-07,Delhi,15.42,89,1006,9.73
2022-04-08,Bangalore,27.27,79,1017,7.47
2022-04-09,Chennai,31.79,71,1016,5.4
2022-04-10,Kolkata,30.63,90,1019,6.86
2022-04-11,Mumbai,25.84,75,1006,8.04
2022-04-12,Delhi,31.98,71,1019,9.21
2022-04-13,Bangalore,22.06,48,1001,5.4
2022-04-14,Chennai,29.03,82,1011,4.58
2022-04-15,Kolkata,17.17,69,1011,3.65
2022-04-16,Mumbai,33.39,74,1007,2.16
2022-04-17,Delhi,39.5,55,1012,2.89
2022-04-18,Bangalore,17.85,46,1018,0.96
2022-04-19,Chennai,38.49,45,1020,0.78
2022-04-20,Kolkata,18.5,54,1013,2.14
2022-04-21,Mumbai,19.79,56,1016,8.78
2022-04-22,Delhi,23.54,48,1021,8.05
2022-04-23,Bangalore,17.82,84,1020,8.02
2022-04-24,Chennai,18.12,77,1023,4.86
2022-04-25,Kolkata,21.59,64,1006,6.04
2022-04-26,Mumbai,18.38,71,1011,1.16
2022-04-27,Delhi,37.34,53,1022,3.59
2022-04-28,Bangalore,36.69,76,1003,9.22
2022-04-29,Chennai,39.4,69,1013,4.3
2022-04-30,Kolkata,24.69,81,1021,2.16
2022-05-01,Mumbai,23.43,44,1022,4.84
2022-05-02,Delhi,25.61,61,1011,4.57
2022-05-03,Bangalore,33.71,90,1001,5.04
2022-05-04,Chennai,39.35,68,1008,7.56
2022-05-05,Kolkata,32.98,83,1021,8.58
2022-05-06,Mumbai,39.77,78,1019,7.8
2022-05-07,Delhi,30.14,71,1016,7.05
2022-05-08,Bangalore,39.89,81,1004,3.33
2022-05-09,Chennai,19.99,66,1007,4.01
2022-05-10,Kolkata,39.84,59,1004,6.44
2022-05-11,Mumbai,35.2,73,1012,6.61
2022-05-12,Delhi,22.0,89,1017,7.62
2022-05-13,Bangalore,27.11,62,1023,0.77
2022-05-14,Chennai,19.87,68,1009,6.45
2022-05-15,Kolkata,31.31,62,1016,2.54
2022-05-16,Mumbai,24.32,79,1017,6.01
2022-05-17,Delhi,35.7,54,1000,4.9
2022-05-18,Bangalore,15.28,76,1012,8.6
2022-05-19,Chennai,18.6,56,1019,5.13
2022-05-20,Kolkata,22.61,68,1017,1.74
2022-05-21,Mumbai,30.88,71,1025,8.23
2022-05-22,Delhi,16.97,67,1025,2.22
2022-05-23,Bangalore,28.76,59,1000,9.57
2022-05-24,Chennai,24.67,89,1002,1.92
2022-05-25,Kolkata,38.49,85,1017,2.22
2022-05-26,Mumbai,34.16,88,1011,7.59
2022-05-27,Delhi,22.58,71,1017,3.41
2022-05-28,Bangalore,18.77,70,1025,2.48
2022-05-29,Chennai,36.97,82,1023,7.62
2022-05-30,Kolkata,38.86,85,1008,9.53
2022-05-31,Mumbai,26.51,59,1014,3.53
2022-06-01,Delhi,24.61,67,1003,5.17
2022-06-02,Bangalore,35.76,45,1009,3.62
2022-06-03,Chennai,35.6,58,1001,8.75
2022-06-04,Kolkata,35.21,81,1005,1.09
2022-06-05,Mumbai,18.41,44,1009,3.43
2022-06-06,Delhi,22.64,48,1022,2.61
2022-06-07,Bangalore,29.26,66,1006,4.45
2022-06-08,Chennai,35.91,46,1012,1.1
2022-06-09,Kolkata,39.08,68,1003,7.27
2022-06-10,Mumbai,35.23,75,1009,7.62
2022-06-11,Delhi,32.7,62,1022,9.64
2022-06-12,Bangalore,20.99,65,1001,3.16
2022-06-13,Chennai,29.35,50,1001,6.03
2022-06-14,Kolkata,36.19,55,1023,5.0
2022-06-15,Mumbai,25.28,67,1022,8.99
2022-06-16,Delhi,23.16,46,1012,9.99
2022-06-17,Bangalore,21.59,85,1013,6.69
2022-06-18,Chennai,16.95,75,1002,3.15
2022-06-19,Kolkata,19.48,87,1012,5.68
2022-06-20,Mumbai,25.7,66,1002,5.65
2022-06-21,Delhi,30.89,54,1022,1.09
2022-06-22,Bangalore,18.71,54,1020,2.9
2022-06-23,Chennai,39.05,77,1020,9.24
2022-06-24,Kolkata,33.73,40,1013,9.38
2022-06-25,Mumbai,33.49,44,1018,9.82
2022-06-26,Delhi,18.86,82,1010,6.83
2022-06-27,Bangalore,33.16,51,1007,2.0
2022-06-28,Chennai,23.51,79,1025,6.77
2022-06-29,Kolkata,36.01,45,1007,1.23
2022-06-30,Mumbai,35.37,54,1009,4.32
2022-07-01,Delhi,36.7,84,1020,9.24
2022-07-02,Bangalore,34.82,84,1018,7.8
2022-07-03,Chennai,19.61,88,1003,7.85
2022-07-04,Kolkata,26.64,57,1025,7.37
2022-07-05,Mumbai,26.93,68,1007,2.54
2022-07-06,Delhi,27.72,80,1001,8.45
2022-07-07,Bangalore,26.86,84,1016,2.73
2022-07-08,Chennai,38.2,52,1003,5.24
2022-07-09,Kolkata,22.96,42,1013,2.07
2022-07-10,Mumbai,26.81,60,1010,6.46
2022-07-11,Delhi,19.91,57,1007,4.54
2022-07-12,Bangalore,18.18,77,1003,3.22
2022-07-13,Chennai,31.31,60,1011,7.73
2022-07-14,Kolkata,24.85,65,1025,9.32
2022-07-15,Mumbai,34.46,60,1022,7.74
2022-07-16,Delhi,20.71,55,1005,5.35
2022-07-17,Bangalore,38.66,76,1007,4.27
2022-07-18,Chennai,37.88,63,1003,1.56
2022-07-19,Kolkata,28.73,83,1008,5.92
2022-07-20,Mumbai,37.54,49,1005,1.43
2022-07-21,Delhi,27.45,83,1007,5.67
2022-07-22,Bangalore,22.36,43,1000,7.62
2022-07-23,Chennai,28.74,44,1022,7.1
2022-07-24,Kolkata,38.99,90,1006,4.41
2022-07-25,Mumbai,19.59,58,1015,9.57
2022-07-26,Delhi,35.97,69,1024,8.53
2022-07-27,Bangalore,18.02,55,1021,4.55
2022-07-28,Chennai,25.42,40,1014,5.03
2022-07-29,Kolkata,36.61,48,1000,1.41
2022-07-30,Mumbai,32.89,75,1025,1.66
2022-07-31,Delhi,39.46,71,1002,5.57
2022-08-01,Bangalore,30.65,72,1014,5.26
2022-08-02,Chennai,20.06,74,1018,2.06
2022-08-03,Kolkata,31.17,53,1012,0.74
2022-08-04,Mumbai,24.8,58,1012,5.8
2022-08-05,Delhi,38.64,85,1004,3.66
2022-08-06,Bangalore,34.12,50,1003,5.96
2022-08-07,Chennai,19.46,41,1025,7.0
2022-08-08,Kolkata,39.42,79,1021,8.88
2022-08-09,Mumbai,37.29,57,1006,8.08
2022-08-10,Delhi,31.41,49,1006,4.58
2022-08-11,Bangalore,24.49,63,1003,5.25
2022-08-12,Chennai,30.53,71,1010,2.65
2022-08-13,Kolkata,35.0,67,1000,6.1
2022-08-14,Mumbai,34.7,73,1022,8.02
2022-08-15,Delhi,32.23,90,1022,7.36
2022-08-16,Bangalore,32.91,48,1001,3.54
2022-08-17,Chennai,36.05,60,1020,1.16
2022-08-18,Kolkata,37.58,54,1019,3.56
2022-08-19,Mumbai,15.87,52,1010,1.91
2022-08-20,Delhi,39.3,54,1009,2.66
2022-08-21,Bangalore,31.02,80,1023,7.48
2022-08-22,Chennai,34.73,83,1013,2.21
2022-08-23,Kolkata,25.21,75,1017,9.38
2022-08-24,Mumbai,27.86,40,1018,1.15
2022-08-25,Delhi,30.18,62,1007,8.2
2022-08-26,Bangalore,22.94,84,1009,4.89
2022-08-27,Chennai,19.66,78,1018,2.31
2022-08-28,Kolkata,16.88,86,1002,7.01
2022-08-29,Mumbai,28.48,57,1007,7.44
2022-08-30,Delhi,24.04,80,1005,4.76
2022-08-31,Bangalore,35.89,40,1020,3.87
2022-09-01,Chennai,25.69,79,1011,9.44
2022-09-02,Kolkata,21.79,46,1022,3.96
2022-09-03,Mumbai,19.82,60,1004,8.94
2022-09-04,Delhi,32.12,73,1021,4.15
2022-09-05,Bangalore,19.1,53,1010,4.42
2022-09-06,Chennai,32.89,81,1019,6.6
2022-09-07,Kolkata,22.82,77,1002,7.82
2022-09-08,Mumbai,17.28,81,1017,1.43
2022-09-09,Delhi,17.22,49,1017,4.51
2022-09-10,Bangalore,30.19,70,1019,8.81
2022-09-11,Chennai,39.19,49,1019,5.95
2022-09-12,Kolkata,39.94,57,1016,6.82
2022-09-13,Mumbai,28.01,82,1018,0.88
2022-09-14,Delhi,30.89,49,1000,5.23
2022-09-15,Bangalore,22.6,89,1004,2.89
2022-09-16,Chennai,16.45,75,1018,3.16
2022-09-17,Kolkata,20.58,80,1019,5.75
2022-09-18,Mumbai,22.08,82,1005,1.26
2022-09-19,Delhi,15.48,88,1009,8.59
2022-09-20,Bangalore,33.92,43,1010,4.22
2022-09-21,Chennai,24.26,41,1010,4.52
2022-09-22,Kolkata,33.03,57,1018,8.31
2022-09-23,Mumbai,23.87,55,1016,1.92
2022-09-24,Delhi,24.3,86,1000,5.99
2022-09-25,Bangalore,18.15,58,1025,7.52
2022-09-26,Chennai,28.14,59,1010,1.37
2022-09-27,Kolkata,29.88,45,1009,0.88
2022-09-28,Mumbai,19.52,84,1000,3.36
2022-09-29,Delhi,24.04,74,1005,2.13
2022-09-30,Bangalore,31.42,78,1024,9.63
2022-10-01,Chennai,30.02,61,1004,3.93
2022-10-02,Kolkata,28.2,86,1016,2.77
2022-10-03,Mumbai,28.02,63,1021,4.74
2022-10-04,Delhi,17.79,73,1009,7.76
2022-10-05,Bangalore,20.54,62,1022,7.76
2022-10-06,Chennai,33.0,82,1020,7.35
2022-10-07,Kolkata,17.84,72,1001,2.6
2022-10-08,Mumbai,21.14,82,1024,9.92
2022-10-09,Delhi,28.12,70,1001,1.31
2022-10-10,Bangalore,24.68,57,1008,6.85
2022-10-11,Chennai,29.45,80,1006,4.73
2022-10-12,Kolkata,35.18,62,1008,6.24
2022-10-13,Mumbai,25.96,62,1010,5.45
2022-10-14,Delhi,35.97,82,1023,8.69
2022-10-15,Bangalore,38.68,63,1001,0.82
2022-10-16,Chennai,26.68,43,1003,3.28
2022-10-17,Kolkata,17.88,40,1024,4.81
2022-10-18,Mumbai,26.62,40,1007,7.61
2022-10-19,Delhi,39.3,53,1003,1.75
2022-10-20,Bangalore,39.21,66,1003,4.6
2022-10-21,Chennai,20.07,63,1006,3.61
2022-10-22,Kolkata,22.42,74,1008,8.21
2022-10-23,Mumbai,28.36,89,1014,3.08
2022-10-24,Delhi,16.61,72,1005,7.32
2022-10-25,Bangalore,27.73,71,1016,7.19
2022-10-26,Chennai,32.96,42,1008,1.22
2022-10-27,Kolkata,35.34,51,1014,2.67
2022-10-28,Mumbai,37.28,49,1002,6.12
2022-10-29,Delhi,29.89,52,1025,4.21
2022-10-30,Bangalore,16.02,83,1004,1.81
2022-10-31,Chennai,33.79,88,1012,5.31
2022-11-01,Kolkata,30.63,68,1011,6.14
2022-11-02,Mumbai,16.87,88,1020,5.09
2022-11-03,Delhi,20.67,76,1025,2.59
2022-11-04,Bangalore,29.74,42,1024,7.62
2022-11-05,Chennai,29.99,50,1004,1.23
2022-11-06,Kolkata,27.12,54,1005,3.87
2022-11-07,Mumbai,38.55,69,1023,5.32
2022-11-08,Delhi,26.18,73,1017,4.88
2022-11-09,Bangalore,25.29,63,1023,8.37
2022-11-10,Chennai,28.72,77,1009,9.49
2022-11-11,Kolkata,31.51,90,1023,8.1
2022-11-12,Mumbai,27.08,60,1003,5.42
2022-11-13,Delhi,30.26,79,1024,8.61
2022-11-14,Bangalore,29.56,72,1005,9.88
2022-11-15,Chennai,23.59,41,1016,1.62
2022-11-16,Kolkata,27.4,46,1003,5.0
2022-11-17,Mumbai,16.01,66,1015,2.81
2022-11-18,Delhi,24.59,90,1005,3.63
2022-11-19,Bangalore,22.17,71,1002,6.17
2022-11-20,Chennai,37.53,61,1024,8.5
2022-11-21,Kolkata,16.31,84,1010,9.12
2022-11-22,Mumbai,28.6,89,1018,3.44
2022-11-23,Delhi,25.68,60,1007,5.1
2022-11-24,Bangalore,26.96,50,1002,4.81
2022-11-25,Chennai,26.46,67,1018,1.64
2022-11-26,Kolkata,38.74,56,1024,3.81
2022-11-27,Mumbai,25.32,43,1024,3.83
2022-11-28,Delhi,21.38,47,1010,2.19
2022-11-29,Bangalore,29.99,90,1014,4.84
2022-11-30,Chennai,34.31,64,1022,8.9
2022-12-01,Kolkata,35.65,52,1002,4.38
2022-12-02,Mumbai,32.19,60,1001,0.73
2022-12-03,Delhi,28.37,64,1015,4.53
2022-12-04,Bangalore,30.53,74,1014,4.01
2022-12-05,Chennai,36.5,54,1012,7.25
2022-12-06,Kolkata,15.12,55,1006,1.54
2022-12-07,Mumbai,36.14,48,1005,0.87
2022-12-08,Delhi,35.29,86,1012,1.36
2022-12-09,Bangalore,33.33,86,1018,7.95
2022-12-10,Chennai,36.14,71,1021,8.96
2022-12-11,Kolkata,22.96,67,1023,4.98
2022-12-12,Mumbai,16.56,53,1025,5.77
2022-12-13,Delhi,25.42,73,1017,9.25
2022-12-14,Bangalore,16.38,40,1014,5.41
2022-12-15,Chennai,29.3,52,1001,7.42
2022-12-16,Kolkata,36.66,77,1008,4.47
2022-12-17,Mumbai,20.8,89,1016,7.79
2022-12-18,Delhi,35.52,87,1016,5.57
2022-12-19,Bangalore,35.0,42,1000,3.72
2022-12-20,Chennai,34.08,47,1009,1.67
2022-12-21,Kolkata,17.58,63,1010,9.71
2022-12-22,Mumbai,33.73,84,1022,9.58
2022-12-23,Delhi,34.37,69,1010,4.78
2022-12-24,Bangalore,35.94,42,1003,2.82
2022-12-25,Chennai,15.5,57,1015,9.61
2022-12-26,Kolkata,36.6,53,1025,4.28
2022-12-27,Mumbai,36.18,54,1021,2.39
2022-12-28,Delhi,36.51,89,1004,7.73
2022-12-29,Bangalore,33.68,42,1017,2.63
2022-12-30,Chennai,24.73,67,1022,4.3
2022-12-31,Kolkata,17.5,43,1006,7.7
2023-01-01,Mumbai,16.98,80,1001,9.5
2023-01-02,Delhi,16.06,41,1004,8.82
2023-01-03,Bangalore,29.82,85,1001,1.49
2023-01-04,Chennai,32.98,40,1021,9.73
2023-01-05,Kolkata,19.87,69,1009,5.74
2023-01-06,Mumbai,16.1,64,1020,1.13
2023-01-07,Delhi,37.57,77,1013,6.82
2023-01-08,Bangalore,28.36,49,1024,7.03
2023-01-09,Chennai,38.04,68,1020,8.78
2023-01-10,Kolkata,24.27,53,1020,9.54
2023-01-11,Mumbai,30.43,74,1020,4.16
2023-01-12,Delhi,24.88,82,1020,1.74
2023-01-13,Bangalore,31.86,62,1020,1.32
2023-01-14,Chennai,31.54,48,1004,8.92
2023-01-15,Kolkata,34.6,53,1010,2.1
2023-01-16,Mumbai,30.13,47,1005,7.77
2023-01-17,Delhi,30.25,59,1000,9.08
2023-01-18,Bangalore,32.71,83,1020,6.6
2023-01-19,Chennai,15.1,49,1014,3.28
2023-01-20,Kolkata,20.68,69,1005,8.03
2023-01-21,Mumbai,37.78,85,1023,9.11
2023-01-22,Delhi,15.99,50,1010,7.72
2023-01-23,Bangalore,37.5,73,1013,3.59
2023-01-24,Chennai,19.95,59,1014,2.83
2023-01-25,Kolkata,38.81,55,1012,4.33
2023-01-26,Mumbai,24.79,82,1013,9.65
2023-01-27,Delhi,22.72,85,1015,9.64
2023-01-28,Bangalore,38.7,46,1008,6.71
2023-01-29,Chennai,17.04,65,1003,5.92
2023-01-30,Kolkata,16.97,71,1011,5.11
2023-01-31,Mumbai,29.0,58,1009,2.54
2023-02-01,Delhi,31.52,68,1016,0.64
2023-02-02,Bangalore,21.51,58,1020,3.22
2023-02-03,Chennai,16.71,68,1012,6.97
2023-02-04,Kolkata,31.79,80,1024,6.78
2023-02-05,Mumbai,24.76,58,1022,2.52
2023-02-06,Delhi,27.59,56,1025,3.49
2023-02-07,Bangalore,17.89,47,1016,5.4
2023-02-08,Chennai,31.49,59,1016,4.99
2023-02-09,Kolkata,15.98,64,1022,6.61
2023-02-10,Mumbai,36.56,86,1012,3.39
2023-02-11,Delhi,15.98,63,1013,2.45
2023-02-12,Bangalore,27.84,63,1007,6.7
2023-02-13,Chennai,15.34,70,1008,1.48
2023-02-14,Kolkata,15.43,73,1015,9.88
2023-02-15,Mumbai,27.32,72,1008,9.31
2023-02-16,Delhi,28.25,63,1002,7.36
2023-02-17,Bangalore,37.09,65,1022,6.88
2023-02-18,Chennai,29.16,59,1004,8.21
2023-02-19,Kolkata,19.87,68,1004,8.65
2023-02-20,Mumbai,31.33,57,1003,2.19
2023-02-21,Delhi,18.25,60,1005,3.61
2023-02-22,Bangalore,36.33,67,1012,9.12
2023-02-23,Chennai,39.88,80,1002,2.42
2023-02-24,Kolkata,37.7,74,1002,9.74
2023-02-25,Mumbai,38.69,66,1024,3.45
2023-02-26,Delhi,18.34,60,1003,1.75
2023-02-27,Bangalore,29.4,47,1024,9.08
2023-02-28,Chennai,15.08,43,1022,4.31
2023-03-01,Kolkata,32.5,59,1022,6.0
2023-03-02,Mumbai,21.17,74,1018,6.07
2023-03-03,Delhi,19.87,76,1022,8.3
2023-03-04,Bangalore,30.12,81,1002,6.32
2023-03-05,Chennai,38.6,41,1001,2.65
2023-03-06,Kolkata,31.83,50,1013,7.91
2023-03-07,Mumbai,22.35,63,1018,9.25
2023-03-08,Delhi,30.44,79,1008,0.96
2023-03-09,Bangalore,30.9,71,1015,2.11
2023-03-10,Chennai,18.66,84,1014,8.61
2023-03-11,Kolkata,30.11,46,1012,7.73
2023-03-12,Mumbai,19.16,89,1025,9.63
2023-03-13,Delhi,21.4,84,1013,8.64
2023-03-14,Bangalore,39.22,76,1019,7.4
2023-03-15,Chennai,19.38,86,1003,8.96
2023-03-16,Kolkata,38.06,51,1011,5.76
2023-03-17,Mumbai,18.11,60,1013,2.04
2023-03-18,Delhi,35.05,64,1013,5.77
2023-03-19,Bangalore,31.99,88,1003,1.46
2023-03-20,Chennai,32.82,50,1013,7.96
2023-03-21,Kolkata,39.24,59,1008,4.9
2023-03-22,Mumbai,25.72,89,1021,3.54
2023-03-23,Delhi,16.98,74,1003,1.57
2023-03-24,Bangalore,31.23,45,1022,4.75
2023-03-25,Chennai,24.84,41,1007,7.04
2023-03-26,Kolkata,32.0,87,1003,4.31
2023-03-27,Mumbai,34.62,85,1014,1.47
2023-03-28,Delhi,32.21,48,1025,5.69
2023-03-29,Bangalore,36.97,55,1011,9.54
2023-03-30,Chennai,15.01,61,1024,6.31
2023-03-31,Kolkata,15.77,54,1011,8.26
2023-04-01,Mumbai,27.15,42,1024,9.35
2023-04-02,Delhi,23.76,78,1014,3.73
2023-04-03,Bangalore,30.31,52,1018,6.27
2023-04-04,Chennai,18.7,58,1018,4.27
2023-04-05,Kolkata,36.57,81,1014,6.7
2023-04-06,Mumbai,30.62,65,1012,1.71
2023-04-07,Delhi,18.1,78,1008,0.8
2023-04-08,Bangalore,31.36,73,1019,4.53
2023-04-09,Chennai,20.89,47,1017,8.32
2023-04-10,Kolkata,24.84,62,1011,1.31
2023-04-11,Mumbai,38.0,53,1002,3.38
2023-04-12,Delhi,16.9,47,1017,1.21
2023-04-13,Bangalore,18.99,43,1020,4.44
2023-04-14,Chennai,26.88,79,1010,1.93
2023-04-15,Kolkata,25.27,45,1024,1.9
2023-04-16,Mumbai,29.43,53,1006,8.76
2023-04-17,Delhi,30.59,85,1022,1.48
2023-04-18,Bangalore,24.86,70,1003,4.42
2023-04-19,Chennai,24.73,85,1009,6.35
2023-04-20,Kolkata,34.7,41,1000,9.35
2023-04-21,Mumbai,31.29,89,1014,8.01
2023-04-22,Delhi,38.92,89,1023,0.63
2023-04-23,Bangalore,39.48,77,1010,9.32
2023-04-24,Chennai,18.66,82,1025,8.21
2023-04-25,Kolkata,18.15,42,1001,7.51
2023-04-26,Mumbai,18.61,66,1011,3.53
2023-04-27,Delhi,33.49,46,1009,1.3
2023-04-28,Bangalore,37.53,51,1025,2.43
2023-04-29,Chennai,22.93,84,1010,7.12
2023-04-30,Kolkata,18.06,71,1001,0.71
2023-05-01,Mumbai,17.49,73,1012,6.85
2023-05-02,Delhi,20.3,63,1004,3.6
2023-05-03,Bangalore,23.88,85,1020,3.12
2023-05-04,Chennai,33.62,58,1022,1.07
2023-05-05,Kolkata,15.9,42,1016,1.43
2023-05-06,Mumbai,20.78,63,1012,3.61
2023-05-07,Delhi,29.64,55,1023,9.63
2023-05-08,Bangalore,39.28,67,1024,4.8
2023-05-09,Chennai,31.82,66,1009,1.74
2023-05-10,Kolkata,29.88,71,1008,8.62
2023-05-11,Mumbai,29.77,55,1002,6.29
2023-05-12,Delhi,27.66,66,1004,3.09
2023-05-13,Bangalore,17.46,83,1011,7.54
2023-05-14,Chennai,19.22,50,1002,9.8
2023-05-15,Kolkata,35.89,80,1020,7.85
2023-05-16,Mumbai,22.49,67,1000,4.29
2023-05-17,Delhi,39.72,41,1016,2.43
2023-05-18,Bangalore,30.78,61,1008,4.43
2023-05-19,Chennai,33.39,85,1001,5.28
2023-05-20,Kolkata,29.84,78,1007,7.09
2023-05-21,Mumbai,35.09,77,1010,3.06
2023-05-22,Delhi,25.8,58,1016,3.78
2023-05-23,Bangalore,29.94,89,1007,4.99
2023-05-24,Chennai,22.48,59,1011,2.96
2023-05-25,Kolkata,18.77,60,1019,7.49
2023-05-26,Mumbai,21.91,69,1008,9.63
2023-05-27,Delhi,18.68,76,1007,9.15
2023-05-28,Bangalore,16.01,59,1020,1.35
2023-05-29,Chennai,24.48,83,1012,1.66
2023-05-30,Kolkata,19.93,55,1012,5.94
2023-05-31,Mumbai,26.05,62,1018,4.27
2023-06-01,Delhi,28.29,51,1011,3.32
2023-06-02,Bangalore,30.39,63,1011,7.99
2023-06-03,Chennai,38.08,44,1019,0.57
2023-06-04,Kolkata,32.74,62,1019,2.18
2023-06-05,Mumbai,23.13,74,1007,4.53
2023-06-06,Delhi,29.21,77,1000,9.49
2023-06-07,Bangalore,25.19,61,1016,2.08
2023-06-08,Chennai,22.45,71,1006,0.63
2023-06-09,Kolkata,20.38,59,1009,8.86
2023-06-10,Mumbai,22.04,43,1013,1.08
2023-06-11,Delhi,28.92,73,1002,2.53
2023-06-12,Bangalore,21.62,68,1007,8.31
2023-06-13,Chennai,26.36,60,1021,7.61
2023-06-14,Kolkata,33.26,67,1007,8.06
2023-06-15,Mumbai,23.13,82,1015,8.31
2023-06-16,Delhi,16.64,85,1014,2.91
2023-06-17,Bangalore,23.12,47,1018,9.91
2023-06-18,Chennai,19.84,75,1021,1.65
2023-06-19,Kolkata,17.25,53,1006,6.71
2023-06-20,Mumbai,20.32,56,1020,3.62
2023-06-21,Delhi,33.54,74,1024,8.33
2023-06-22,Bangalore,22.27,75,1024,0.75
2023-06-23,Chennai,26.95,84,1003,6.78
2023-06-24,Kolkata,23.41,79,1019,9.43
2023-06-25,Mumbai,32.28,67,1023,1.69
2023-06-26,Delhi,35.83,63,1020,8.91
2023-06-27,Bangalore,33.12,61,1009,9.28
2023-06-28,Chennai,30.44,61,1022,9.79
2023-06-29,Kolkata,38.79,56,1024,7.63
2023-06-30,Mumbai,36.64,59,1020,4.83
2023-07-01,Delhi,36.8,75,1020,8.94
2023-07-02,Bangalore,23.02,90,1017,1.01
2023-07-03,Chennai,20.23,87,1005,0.72
2023-07-04,Kolkata,22.46,83,1017,5.12
2023-07-05,Mumbai,20.32,81,1001,6.85
2023-07-06,Delhi,28.2,52,1017,4.3
2023-07-07,Bangalore,29.22,49,1004,3.74
2023-07-08,Chennai,37.51,69,1024,9.61
2023-07-09,Kolkata,38.6,43,1006,7.22
2023-07-10,Mumbai,16.67,57,1008,6.51
2023-07-11,Delhi,36.99,62,1020,2.66
2023-07-12,Bangalore,21.86,53,1011,5.86
2023-07-13,Chennai,36.38,83,1024,2.84
2023-07-14,Kolkata,31.45,66,1007,8.48
2023-07-15,Mumbai,38.65,85,1016,1.79
2023-07-16,Delhi,21.4,81,1009,3.96
2023-07-17,Bangalore,23.95,61,1008,7.77
2023-07-18,Chennai,36.46,79,1011,3.46
2023-07-19,Kolkata,36.39,65,1003,1.99
2023-07-20,Mumbai,34.1,89,1023,5.32
2023-07-21,Delhi,35.28,88,1010,5.68
2023-07-22,Bangalore,37.25,90,1007,4.38
2023-07-23,Chennai,32.17,48,1004,8.76
2023-07-24,Kolkata,15.25,54,1014,5.05
2023-07-25,Mumbai,25.21,40,1005,3.55
2023-07-26,Delhi,23.49,86,1012,2.06
2023-07-27,Bangalore,18.37,90,1006,4.82
2023-07-28,Chennai,27.44,51,1010,0.68
2023-07-29,Kolkata,20.23,74,1016,8.56
2023-07-30,Mumbai,19.53,68,1007,2.16
2023-07-31,Delhi,29.53,72,1015,3.78
2023-08-01,Bangalore,30.26,55,1011,3.04
2023-08-02,Chennai,25.86,52,1003,8.65
2023-08-03,Kolkata,24.5,72,1015,4.43
2023-08-04,Mumbai,28.3,73,1002,9.83
2023-08-05,Delhi,37.28,60,1007,9.96
2023-08-06,Bangalore,32.99,55,1018,4.4
2023-08-07,Chennai,17.91,89,1023,1.47
2023-08-08,Kolkata,39.47,81,1019,4.91
2023-08-09,Mumbai,21.76,45,1006,4.44
2023-08-10,Delhi,34.42,58,1023,5.82
2023-08-11,Bangalore,32.1,77,1021,1.69
2023-08-12,Chennai,19.59,40,1020,3.52
2023-08-13,Kolkata,16.56,85,1001,4.53
2023-08-14,Mumbai,17.46,60,1001,9.2
2023-08-15,Delhi,27.63,77,1021,7.73
2023-08-16,Bangalore,19.13,50,1012,4.89
2023-08-17,Chennai,32.97,56,1004,4.0
